time,msec,client_ip,host,method,uri,path,query,protocol,status,body_bytes_sent,request_length,request_time,upstream_response_time,upstream_addr,user_agent,referer,content_type,x_forwarded_for,ssl_protocol,ssl_cipher,label
2025-12-11T15:49:57.841422,1765448397841,205.65.52.136,example.com,GET,/dashboard,/dashboard,q=789,HTTP/2.0,404,2269,618,0.532,0.412,118.112.146:51455,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,-,-,-,-,0
2025-12-10T21:58:48.841422,1765384128841,164.212.154.16,shop.example.com,GET,/dvwa/login.php,/dvwa/login.php,-,HTTP/1.1,200,5144,1391,0.225,0.198,96.38.63:12367,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T08:14:35.841422,1765421075841,42.212.72.181,alpha-triradiate-adalberto.ngrok-free.dev,GET,/api/v1/user,/api/v1/user,q=145,HTTP/2.0,200,2745,1690,0.747,0.362,179.93.18:40675,PostmanRuntime/7.28.4,-,text/html,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T09:08:49.841422,1765424329841,240.65.69.63,example.com,POST,/login,/login,| cat /etc/passwd,HTTP/2.0,404,2618,856,2.008,0.234,187.173.70:8086,sqlmap/1.5.6 (http://sqlmap.org),-,application/json,-,-,-,1
2025-12-11T18:15:35.841422,1765457135841,37.95.11.7,shop.example.com,GET,/product/123,/product/123,q=869,HTTP/2.0,200,6444,586,0.786,0.047,83.44.153:56328,PostmanRuntime/7.28.4,-,text/html,-,-,-,0
2025-12-11T17:31:04.841422,1765454464841,40.172.93.101,shop.example.com,GET,/api/v1/user,/api/v1/user,' UNION SELECT * FROM users --,HTTP/1.1,500,1710,520,4.785,0.305,172.18.0.5:80,nikto/2.1.6,-,application/json,-,-,-,1
2025-12-11T06:12:30.841422,1765413750841,196.77.71.18,alpha-triradiate-adalberto.ngrok-free.dev,GET,/checkout,/checkout,' OR 1=1 --,HTTP/2.0,403,1107,4283,0.359,2.229,172.18.0.5:80,sqlmap/1.5.6 (http://sqlmap.org),-,application/x-www-form-urlencoded,252f:b2b2:1bc3:bdb8:73b:381b:87b5:d1e5,-,-,1
2025-12-11T06:32:59.841422,1765414979841,196.77.71.18,shop.example.com,GET,/dvwa/login.php,/dvwa/login.php,' UNION SELECT * FROM users --,HTTP/2.0,500,99,2540,3.739,0.784,177.134.154:47683,nikto/2.1.6,-,text/html,5062:15b3:856c:464b:ef8e:adb5:4226:6974,-,-,1
2025-12-11T19:59:05.841422,1765463345841,116.33.204.168,alpha-triradiate-adalberto.ngrok-free.dev,POST,/search,/search,-,HTTP/2.0,200,6752,307,0.48,0.263,154.130.251:7538,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,-,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T09:46:35.841422,1765426595841,43.111.39.208,alpha-triradiate-adalberto.ngrok-free.dev,POST,/search,/search,-,HTTP/2.0,200,4865,454,0.462,0.473,197.11.137:13453,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/json,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T01:40:39.841422,1765397439841,98.86.209.70,alpha-triradiate-adalberto.ngrok-free.dev,POST,/api/v1/user,/api/v1/user,q=954,HTTP/1.1,200,4798,256,0.905,0.317,172.18.0.5:80,curl/7.68.0,https://google.com,text/html,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T18:07:03.841422,1765456623841,158.70.152.97,example.com,POST,/checkout,/checkout,q=500,HTTP/1.1,200,7001,1246,0.512,0.415,172.18.0.5:80,curl/7.68.0,https://google.com,application/json,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T19:15:53.841422,1765460753841,127.87.242.20,shop.example.com,GET,/dvwa/login.php,/dvwa/login.php,-,HTTP/2.0,200,7723,806,0.364,0.098,65.212.172:45091,curl/7.68.0,-,application/json,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T04:41:44.841422,1765408304841,176.85.150.26,shop.example.com,GET,/dvwa/login.php,/dvwa/login.php,q=231,HTTP/1.1,200,1058,772,0.884,0.016,30.157.226:45463,curl/7.68.0,-,application/json,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T00:29:50.841422,1765393190841,165.71.118.252,alpha-triradiate-adalberto.ngrok-free.dev,GET,/cart/add,/cart/add,| cat /etc/passwd,HTTP/2.0,200,1162,977,2.592,2.803,172.18.0.5:80,sqlmap/1.5.6 (http://sqlmap.org),-,application/x-www-form-urlencoded,-,-,-,1
2025-12-10T21:35:28.841422,1765382728841,196.77.71.18,shop.example.com,POST,/search,/search,' UNION SELECT * FROM users --,HTTP/2.0,200,1694,1876,0.712,1.302,53.203.98:23219,nikto/2.1.6,https://malicious.example,-,-,-,-,1
2025-12-11T20:14:45.841422,1765464285841,99.86.226.236,example.com,POST,/product/123,/product/123,q=60,HTTP/2.0,200,6694,1948,0.683,0.035,41.24.36:59691,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,-,-,0
2025-12-11T16:05:46.841422,1765449346841,34.140.240.9,alpha-triradiate-adalberto.ngrok-free.dev,POST,/dvwa/login.php,/dvwa/login.php,-,HTTP/1.1,200,5697,1795,0.487,0.155,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,-,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T20:00:21.841422,1765463421841,212.124.218.199,shop.example.com,POST,/checkout,/checkout,-,HTTP/1.1,200,2305,793,0.857,0.095,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/json,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T03:38:12.841422,1765404492841,244.73.165.120,shop.example.com,GET,/search,/search,-,HTTP/2.0,200,4130,716,0.372,0.443,172.18.0.5:80,PostmanRuntime/7.28.4,https://google.com,application/json,-,-,-,0
2025-12-11T13:55:12.841422,1765441512841,56.239.121.130,example.com,POST,/api/v1/user,/api/v1/user,q=885,HTTP/2.0,200,5799,275,0.623,0.329,121.49.98:44394,curl/7.68.0,-,-,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T01:23:16.841422,1765396396841,14.197.242.138,alpha-triradiate-adalberto.ngrok-free.dev,POST,/profile,/profile,..%2F..%2F..%2Fetc%2Fpasswd,HTTP/1.1,403,3688,3084,4.259,0.404,172.18.0.5:80,sqlmap/1.5.6 (http://sqlmap.org),-,application/json,-,-,-,1
2025-12-11T14:55:17.841422,1765445117841,181.148.236.8,example.com,GET,/login,/login,q=433,HTTP/1.1,200,3676,1168,0.095,0.035,162.22.31:11285,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,https://google.com,-,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-10T22:15:01.841422,1765385101841,224.91.97.41,shop.example.com,POST,/checkout,/checkout,-,HTTP/1.1,200,2366,1585,0.096,0.228,188.161.249:15218,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,https://google.com,application/x-www-form-urlencoded,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T00:20:32.841422,1765392632841,98.222.98.37,alpha-triradiate-adalberto.ngrok-free.dev,POST,/checkout,/checkout,../../etc/passwd,HTTP/1.1,500,2805,5052,2.105,0.621,26.174.12:27736,masscan/1.0,-,application/x-www-form-urlencoded,-,-,-,1
2025-12-11T08:07:22.841422,1765420642841,197.10.80.25,example.com,GET,/profile,/profile,q=320,HTTP/2.0,200,5262,1214,0.563,0.297,27.198.40:14068,PostmanRuntime/7.28.4,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-10T21:12:27.841422,1765381347841,98.113.118.182,alpha-triradiate-adalberto.ngrok-free.dev,POST,/dvwa/login.php,/dvwa/login.php,-,HTTP/2.0,200,7419,381,0.409,0.101,41.79.69:37749,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,text/html,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T12:39:52.841422,1765436992841,78.58.145.221,example.com,POST,/checkout,/checkout,../../etc/passwd,HTTP/2.0,400,673,4603,2.621,0.127,152.117.224:62641,masscan/1.0,-,application/x-www-form-urlencoded,99b0:66bc:5218:987b:2e19:621d:6b7e:bb7a,-,-,1
2025-12-10T23:49:12.841422,1765390752841,180.245.210.198,example.com,GET,/api/v1/user,/api/v1/user,q=866,HTTP/1.1,200,6038,1587,0.269,0.113,172.18.0.5:80,PostmanRuntime/7.28.4,-,-,-,-,-,0
2025-12-10T22:24:33.841422,1765385673841,245.90.108.230,alpha-triradiate-adalberto.ngrok-free.dev,POST,/checkout,/checkout,-,HTTP/2.0,200,1036,1774,0.416,0.069,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/json,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T12:23:03.841422,1765435983841,134.204.208.82,alpha-triradiate-adalberto.ngrok-free.dev,GET,/api/v1/user,/api/v1/user,<script>alert(1)</script>,HTTP/2.0,403,988,1163,3.964,1.322,172.18.0.5:80,python-requests/2.25.1,-,text/html,-,-,-,1
2025-12-11T05:28:23.841422,1765411103841,129.76.2.200,shop.example.com,POST,/profile,/profile,-,HTTP/2.0,301,7034,1032,0.474,0.158,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,-,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T04:23:25.841422,1765407205841,222.153.165.183,alpha-triradiate-adalberto.ngrok-free.dev,POST,/dvwa/login.php,/dvwa/login.php,q=59,HTTP/2.0,200,431,1280,0.934,0.021,182.254.6:43171,curl/7.68.0,-,-,-,-,-,0
2025-12-11T12:28:29.841422,1765436309841,23.82.46.226,shop.example.com,POST,/api/v1/user,/api/v1/user,q=348,HTTP/1.1,200,6020,757,0.432,0.206,172.18.0.5:80,curl/7.68.0,-,application/x-www-form-urlencoded,-,-,-,0
2025-12-11T00:51:40.841422,1765394500841,206.159.195.6,example.com,GET,/profile,/profile,q=730,HTTP/2.0,200,2892,715,0.99,0.287,14.174.147:47410,curl/7.68.0,-,-,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T07:11:03.841422,1765417263841,62.20.196.188,alpha-triradiate-adalberto.ngrok-free.dev,POST,/profile,/profile,q=765,HTTP/2.0,200,2222,1371,0.756,0.363,172.18.0.5:80,curl/7.68.0,-,application/json,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-10T23:25:26.841422,1765389326841,153.114.94.10,example.com,POST,/login,/login,q=555,HTTP/2.0,200,6477,1286,0.071,0.455,175.127.110:52520,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/json,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T10:17:49.841422,1765428469841,75.224.116.157,shop.example.com,GET,/dvwa/login.php,/dvwa/login.php,-,HTTP/2.0,200,1038,1637,0.244,0.473,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,-,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T14:41:27.841422,1765444287841,231.252.184.97,shop.example.com,GET,/profile,/profile,<script>alert(1)</script>,HTTP/2.0,404,540,2258,1.674,0.421,172.18.0.5:80,nikto/2.1.6,-,text/html,9e21:77bb:d95a:c23c:c79a:663e:cb5c:51a3,-,-,1
2025-12-10T21:49:08.841422,1765383548841,134.46.5.81,shop.example.com,POST,/dvwa/login.php,/dvwa/login.php,q=156,HTTP/2.0,200,7172,888,0.476,0.365,31.85.191:61404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,https://google.com,application/x-www-form-urlencoded,-,-,-,0
2025-12-11T17:32:41.841422,1765454561841,216.109.95.246,example.com,POST,/cart/add,/cart/add,""" onmouseover=""alert('XSS')""",HTTP/2.0,403,1119,5546,3.445,0.156,172.18.0.5:80,sqlmap/1.5.6 (http://sqlmap.org),-,application/x-www-form-urlencoded,6847:1bb7:6925:2354:ed7b:a423:6909:ece0,-,-,1
2025-12-11T14:15:13.841422,1765442713841,196.77.71.18,shop.example.com,POST,/profile,/profile,../../etc/passwd,HTTP/2.0,403,3076,1257,0.985,0.620,172.18.0.5:80,sqlmap/1.5.6 (http://sqlmap.org),https://malicious.example,application/json,-,-,-,1
2025-12-11T03:17:38.841422,1765403258841,243.87.246.107,shop.example.com,POST,/login,/login,""" onmouseover=""alert('XSS')""",HTTP/2.0,200,1390,5895,2.094,2.759,100.72.247:52234,masscan/1.0,-,text/html,-,-,-,1
2025-12-11T20:28:56.841422,1765465136841,228.253.199.150,example.com,GET,/cart/add,/cart/add,q=196,HTTP/1.1,200,5636,437,0.931,0.005,176.108.206:39400,curl/7.68.0,-,application/x-www-form-urlencoded,-,-,-,0
2025-12-11T20:38:00.841422,1765465680841,80.136.214.0,alpha-triradiate-adalberto.ngrok-free.dev,GET,/dvwa/login.php,/dvwa/login.php,q=408,HTTP/2.0,200,209,336,0.18,0.200,126.170.112:12683,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,https://google.com,text/html,-,-,-,0
2025-12-11T17:37:51.841422,1765454871841,184.96.93.229,alpha-triradiate-adalberto.ngrok-free.dev,GET,/profile,/profile,q=869,HTTP/2.0,200,2204,1242,0.534,0.276,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,-,-,0
2025-12-11T08:06:23.841422,1765420583841,162.213.26.57,example.com,POST,/checkout,/checkout,-,HTTP/1.1,200,4600,685,0.643,0.353,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T04:26:06.841422,1765407366841,243.206.13.180,example.com,GET,/dvwa/login.php,/dvwa/login.php,q=61,HTTP/2.0,200,7210,1752,0.324,0.465,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,-,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T20:30:25.841422,1765465225841,165.71.118.252,alpha-triradiate-adalberto.ngrok-free.dev,POST,/dvwa/login.php,/dvwa/login.php,<script>alert(1)</script>,HTTP/1.1,400,3802,3929,1.358,1.484,172.18.0.5:80,python-requests/2.25.1,-,application/json,d44e:2cef:a66f:dfac:1bdd:c46f:45af:285d,-,-,1
2025-12-11T07:37:41.841422,1765418861841,78.58.145.221,alpha-triradiate-adalberto.ngrok-free.dev,GET,/profile,/profile,| cat /etc/passwd,HTTP/2.0,403,3121,1613,4.779,1.811,172.18.0.5:80,nikto/2.1.6,-,application/json,8706:b39:fcf6:aa:fa77:196e:db48:7c57,-,-,1
2025-12-11T13:28:59.841422,1765439939841,216.207.240.198,shop.example.com,POST,/search,/search,-,HTTP/1.1,200,2575,805,0.96,0.031,13.216.187:18196,PostmanRuntime/7.28.4,-,application/json,-,-,-,0
2025-12-11T06:12:16.841422,1765413736841,253.217.182.98,shop.example.com,POST,/login,/login,-,HTTP/1.1,200,3581,314,0.546,0.049,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T07:52:36.841422,1765419756841,145.206.127.103,example.com,GET,/dashboard,/dashboard,<script>alert(1)</script>,HTTP/1.1,403,303,4366,0.701,2.086,66.246.222:20876,python-requests/2.25.1,-,text/html,5e76:3dd9:c271:fbcb:44e4:2a05:7c93:ef50,-,-,1
2025-12-11T09:01:43.841422,1765423903841,177.211.244.14,alpha-triradiate-adalberto.ngrok-free.dev,POST,/api/v1/user,/api/v1/user,-,HTTP/1.1,200,297,1788,0.279,0.079,99.143.134:23441,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T11:10:08.841422,1765431608841,236.37.224.216,example.com,POST,/cart/add,/cart/add,q=214,HTTP/1.1,200,6127,850,0.432,0.126,172.18.0.5:80,curl/7.68.0,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T18:51:49.841422,1765459309841,205.22.7.232,shop.example.com,GET,/api/v1/user,/api/v1/user,1; DROP TABLE users;,HTTP/2.0,500,3880,1314,2.134,0.439,127.6.121:34876,sqlmap/1.5.6 (http://sqlmap.org),-,application/json,-,-,-,1
2025-12-11T14:17:45.841422,1765442865841,152.242.157.109,shop.example.com,GET,/product/123,/product/123,q=18,HTTP/2.0,200,616,1546,0.806,0.117,172.18.0.5:80,curl/7.68.0,-,application/x-www-form-urlencoded,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T06:24:00.841422,1765414440841,66.253.121.209,alpha-triradiate-adalberto.ngrok-free.dev,POST,/profile,/profile,; rm -rf /,HTTP/1.1,500,3744,2883,4.104,0.800,172.18.0.5:80,nikto/2.1.6,-,text/html,-,-,-,1
2025-12-11T18:49:28.841422,1765459168841,167.12.1.21,example.com,GET,/product/123,/product/123,-,HTTP/1.1,200,7248,1285,0.788,0.412,172.18.0.5:80,PostmanRuntime/7.28.4,-,-,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T02:19:04.841422,1765399744841,143.1.44.153,shop.example.com,POST,/dvwa/login.php,/dvwa/login.php,-,HTTP/1.1,200,334,803,0.92,0.028,172.18.0.5:80,PostmanRuntime/7.28.4,-,application/x-www-form-urlencoded,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T15:18:29.841422,1765446509841,77.162.183.159,shop.example.com,GET,/dashboard,/dashboard,| cat /etc/passwd,HTTP/1.1,400,2869,3634,0.561,1.865,68.161.230:25090,python-requests/2.25.1,-,-,-,-,-,1
2025-12-11T17:33:22.841422,1765454602841,92.249.71.46,alpha-triradiate-adalberto.ngrok-free.dev,GET,/api/v1/user,/api/v1/user,q=550,HTTP/2.0,200,5623,1196,0.061,0.323,172.18.0.5:80,curl/7.68.0,-,text/html,a645:fb22:8d4f:a955:f4e9:f42b:c453:37a4,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-10T22:23:47.841422,1765385627841,196.77.71.18,example.com,POST,/cart/add,/cart/add,' OR 1=1 --,HTTP/2.0,403,3088,3959,0.988,2.425,128.51.100:19570,sqlmap/1.5.6 (http://sqlmap.org),-,application/json,bebb:eba8:422e:4191:4150:3026:761c:957b,-,-,1
2025-12-11T13:52:17.841422,1765441337841,216.109.95.246,example.com,POST,/dashboard,/dashboard,<script>alert(1)</script>,HTTP/2.0,403,3259,4732,4.266,2.284,193.161.233:20329,masscan/1.0,-,application/json,ae8d:98fe:766b:dd7:dad:415:d731:1587,-,-,1
2025-12-10T21:29:56.841422,1765382396841,140.204.81.196,shop.example.com,GET,/dashboard,/dashboard,-,HTTP/1.1,200,1903,1330,0.938,0.437,164.220.216:43567,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,text/html,-,-,-,0
2025-12-11T17:22:32.841422,1765453952841,191.145.214.140,shop.example.com,GET,/login,/login,q=583,HTTP/2.0,200,6254,1180,0.213,0.197,17.203.72:47373,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,-,-,0
2025-12-11T11:01:27.841422,1765431087841,134.204.208.82,shop.example.com,POST,/<script>alert(1)</script>,/<script>alert(1)</script>,-,HTTP/1.1,400,1864,4153,1.646,1.627,159.214.184:13010,masscan/1.0,-,application/x-www-form-urlencoded,5f46:7bb6:3f05:f189:5566:c001:b263:562,-,-,1
2025-12-11T18:24:05.841422,1765457645841,169.25.103.214,shop.example.com,POST,/cart/add,/cart/add,-,HTTP/2.0,200,1324,1425,0.663,0.308,172.18.0.5:80,PostmanRuntime/7.28.4,-,-,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T14:58:29.841422,1765445309841,241.119.218.183,shop.example.com,GET,/dashboard,/dashboard,-,HTTP/2.0,200,5326,520,0.412,0.143,172.18.0.5:80,PostmanRuntime/7.28.4,-,application/json,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T04:51:43.841422,1765408903841,186.25.119.42,example.com,POST,/cart/add,/cart/add,-,HTTP/1.1,200,7655,803,0.363,0.378,100.222.189:9428,curl/7.68.0,https://google.com,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-10T21:43:57.841422,1765383237841,242.251.22.8,example.com,POST,/product/123,/product/123,-,HTTP/1.1,200,4642,1678,0.483,0.409,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,text/html,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T17:14:27.841422,1765453467841,180.207.187.189,shop.example.com,POST,/checkout,/checkout,-,HTTP/2.0,200,2184,1999,0.511,0.053,139.0.214:57549,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,-,-,-,-,0
2025-12-10T21:28:41.841422,1765382321841,100.135.193.86,alpha-triradiate-adalberto.ngrok-free.dev,GET,/dvwa/login.php,/dvwa/login.php,q=79,HTTP/1.1,200,7495,1789,0.077,0.374,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T18:50:20.841422,1765459220841,217.78.134.242,shop.example.com,POST,/api/v1/user,/api/v1/user,-,HTTP/2.0,200,6476,851,0.841,0.098,172.18.0.5:80,curl/7.68.0,-,-,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T13:07:08.841422,1765438628841,216.109.95.246,shop.example.com,POST,/dvwa/login.php,/dvwa/login.php,../../etc/passwd,HTTP/2.0,403,52,2960,2.39,0.459,172.18.0.5:80,nikto/2.1.6,-,application/json,3a6e:338:bb78:f17e:398f:b2bf:d175:ce32,-,-,1
2025-12-11T17:54:35.841422,1765455875841,122.173.9.80,alpha-triradiate-adalberto.ngrok-free.dev,POST,/product/123,/product/123,-,HTTP/2.0,200,4420,1108,0.977,0.051,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/json,-,TLSv1.2,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T08:34:41.841422,1765422281841,235.71.1.117,alpha-triradiate-adalberto.ngrok-free.dev,GET,/checkout,/checkout,q=537,HTTP/2.0,200,5236,1663,0.559,0.282,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,text/html,-,TLSv1.3,ECDHE-ECDSA-AES256-GCM-SHA384,0
2025-12-11T08:10:57.841422,1765420857841,165.71.118.252,alpha-triradiate-adalberto.ngrok-free.dev,GET,/checkout,/checkout,""" onmouseover=""alert('XSS')""",HTTP/1.1,500,430,4001,1.52,1.350,130.106.222:63160,sqlmap/1.5.6 (http://sqlmap.org),-,application/x-www-form-urlencoded,-,-,-,1
2025-12-11T06:16:47.841422,1765414007841,240.65.69.63,alpha-triradiate-adalberto.ngrok-free.dev,POST,/cart/add,/cart/add,..%2F..%2F..%2Fetc%2Fpasswd,HTTP/1.1,403,3068,5389,3.319,1.689,79.133.85:38326,sqlmap/1.5.6 (http://sqlmap.org),-,text/html,9326:7c6a:aebe:dea4:4f8:f25:4ec6:ca26,-,-,1
2025-12-11T02:47:11.841422,1765401431841,78.58.145.221,example.com,GET,/login,/login,' OR 1=1 --,HTTP/2.0,404,327,5379,0.5,0.179,133.60.113:38861,nikto/2.1.6,-,-,-,-,-,1
2025-12-11T05:06:03.841422,1765409763841,245.55.19.145,example.com,GET,/dashboard,/dashboard,q=973,HTTP/2.0,200,3719,1952,0.653,0.296,172.18.0.5:80,Mozilla/5.0 (X11; Linux x86_64) Chrome/120.0.0.0 Safari/537.36,-,application/json,-,-,-,0
2025-12-11T00:29:05.841422,1765393145841,66.242.90.38,alpha-triradiate-adalberto.ngrok-free.dev,GET,/checkout,/checkout,| cat /etc/passwd,HTTP/1.1,403,3990,4408,3.426,0.899,170.155.181:15284,python-requests/2.25.1,-,-,3920:b70:dd66:5b60:a228:bd24:13e0:d4b0,-,-,1
2025-12-11T08:48:16.841422,1765423096841,38.189.35.230,shop.example.com,GET,/product/123,/product/123,-,HTTP/2.0,200,2739,722,0.679,0.337,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,-,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-10T23:22:12.841422,1765389132841,199.156.203.53,alpha-triradiate-adalberto.ngrok-free.dev,POST,/checkout,/checkout,q=839,HTTP/1.1,200,6164,1637,0.473,0.026,127.99.107:31636,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,application/x-www-form-urlencoded,-,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
2025-12-11T09:36:34.841422,1765425994841,66.97.170.151,alpha-triradiate-adalberto.ngrok-free.dev,GET,/api/v1/user,/api/v1/user,q=808,HTTP/2.0,200,212,1144,0.505,0.272,172.18.0.5:80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/143.0.0.0 Safari/537.36,-,-,7de7:11fa:64df:ecdd:c6ef:1037:fe00:170c,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,0
