index,reconstruction_error,label,pred
2604,4.906203685095534e-05,0,0
2605,2.3800974304322153e-05,0,0
2606,6.397921242751181e-05,0,0
2607,2.7247731850366108e-05,0,0
2608,6.005852992529981e-05,0,0
2609,6.594741716980934e-05,1,1
2610,2.93900775432121e-05,0,0
2611,3.1394603865919635e-05,0,0
2612,5.153577512828633e-05,1,0
2613,6.674560427200049e-05,0,1
2614,2.861272332665976e-05,0,0
2615,4.3985823140246794e-05,0,0
2616,4.327045098762028e-05,0,0
2617,7.49164610169828e-05,1,1
2618,3.846152321784757e-05,0,0
2619,2.3585515009472147e-05,0,0
2620,3.1426789064425975e-05,0,0
2621,4.6738940000068396e-05,0,0
2622,5.573779344558716e-05,1,0
2623,3.169414048898034e-05,0,0
2624,6.835587555542588e-05,1,1
2625,9.865345055004582e-05,1,1
2626,5.153423626325093e-05,1,0
2627,6.823503645136952e-05,1,1
2628,3.15396100631915e-05,0,0
2629,3.222755549359135e-05,0,0
2630,2.4906734324758872e-05,0,0
2631,5.9699501434806734e-05,0,0
2632,2.4212013158830814e-05,0,0
2633,3.995650331489742e-05,1,0
2634,3.684761395561509e-05,0,0
2635,2.837634201569017e-05,0,0
2636,8.548283949494362e-05,1,1
2637,5.495939694810659e-05,0,0
2638,2.7809524908661842e-05,0,0
2639,2.6450396035215817e-05,0,0
2640,3.8866295653861016e-05,0,0
2641,3.0746286938665435e-05,0,0
2642,4.3499683670233935e-05,0,0
2643,4.5843684347346425e-05,0,0
2644,6.889972428325564e-05,1,1
2645,4.9714661145117134e-05,0,0
2646,3.636661131167784e-05,0,0
2647,5.705415242118761e-05,1,0
2648,9.154413419310004e-05,1,1
2649,2.776245673885569e-05,0,0
2650,2.4577035219408572e-05,0,0
2651,6.27080662525259e-05,1,0
2652,3.108128294115886e-05,0,0
2653,1.9636339857243e-05,0,0
2654,6.828162440797314e-05,0,1
2655,3.0008601243025623e-05,0,0
2656,5.567855259869248e-05,1,0
2657,3.7450241507031024e-05,0,0
2658,8.905144932214171e-05,1,1
2659,2.6429752324474975e-05,0,0
2660,4.482394069782458e-05,0,0
2661,2.7079033316113055e-05,0,0
2662,4.05665923608467e-05,0,0
2663,5.638996299239807e-05,1,0
2664,3.613137232605368e-05,0,0
2665,5.0148948503192514e-05,1,0
2666,0.00011788733536377549,1,1
2667,3.1877789297141135e-05,0,0
2668,3.572147397790104e-05,0,0
2669,6.268009747145697e-05,1,0
2670,5.674005296896212e-05,0,0
2671,6.639196362812072e-05,1,1
2672,6.643097731284797e-05,1,1
2673,5.042286284151487e-05,0,0
2674,4.29589235864114e-05,0,0
2675,2.6661398806027137e-05,0,0
2676,3.493891563266516e-05,0,0
2677,2.982925798278302e-05,0,0
2678,3.325315992697142e-05,0,0
2679,5.0084152462659404e-05,0,0
2680,3.25941618939396e-05,0,0
2681,5.675557622453198e-05,0,0
2682,4.259526031091809e-05,0,0
2683,3.8811769627500325e-05,0,0
2684,3.308167651994154e-05,0,0
2685,4.9015092372428626e-05,1,0
2686,5.507995228981599e-05,1,0
2687,6.0052305343560874e-05,1,0
2688,9.106194920605049e-05,1,1
2689,4.396760414238088e-05,0,0
2690,4.5241475163493305e-05,0,0
2691,3.326218211441301e-05,0,0
2692,3.4647422580746934e-05,0,0
2693,3.419609856791794e-05,0,0
2694,1.8732431271928363e-05,0,0
2695,5.634362969431095e-05,1,0
2696,2.8622504032682627e-05,0,0
2697,1.9412704205024056e-05,0,0
2698,3.599725823733024e-05,0,0
2699,2.644634514581412e-05,0,0
2700,4.2888532334472984e-05,1,0
2701,2.710771150304936e-05,0,0
2702,3.6211611586622894e-05,0,0
2703,4.630060720955953e-05,1,0
2704,6.840065179858357e-05,1,1
2705,2.7578838853514753e-05,0,0
2706,2.576874067017343e-05,0,0
2707,6.884874892421067e-05,1,1
2708,4.392493792693131e-05,0,0
2709,5.194480036152527e-05,0,0
2710,6.458560528699309e-05,0,1
2711,4.202626223559491e-05,0,0
2712,5.543267980101518e-05,0,0
2713,3.9970531361177564e-05,0,0
2714,3.9792816096451133e-05,0,0
2715,2.2138301574159414e-05,0,0
2716,5.359603528631851e-05,1,0
2717,2.820655208779499e-05,0,0
2718,4.84976771986112e-05,0,0
2719,2.955234049295541e-05,0,0
2720,3.679757719510235e-05,0,0
2721,4.0361825085710734e-05,0,0
2722,8.365613030036911e-05,1,1
2723,2.4739987566135824e-05,0,0
2724,5.174268881091848e-05,0,0
2725,3.02941189147532e-05,0,0
2726,5.415484702098183e-05,0,0
2727,6.559683242812753e-05,1,1
2728,4.4779830204788595e-05,0,0
2729,8.815291221253574e-05,0,1
2730,3.7835579860256985e-05,0,0
2731,6.888718053232878e-05,1,1
2732,3.501874380162917e-05,0,0
2733,6.0372098232619464e-05,0,0
2734,3.1475887226406485e-05,0,0
2735,6.540551839862019e-05,1,1
2736,5.1638282457133755e-05,1,0
2737,5.6016462622210383e-05,0,0
2738,2.5308931071776897e-05,0,0
2739,4.599145540851168e-05,0,0
2740,2.752389082161244e-05,0,0
2741,2.7847641831613146e-05,0,0
2742,4.62010721093975e-05,1,0
2743,4.7688889026176184e-05,1,0
2744,3.707962605403736e-05,0,0
2745,3.846794061246328e-05,0,0
2746,2.6913532565231435e-05,0,0
2747,3.9419519453076646e-05,0,0
2748,3.733731500688009e-05,0,0
2749,5.526453605853021e-05,0,0
2750,3.622017538873479e-05,0,0
2751,3.169626143062487e-05,0,0
2752,6.928448419785127e-05,1,1
2753,5.162041634321213e-05,1,0
2754,4.373001866042614e-05,0,0
2755,2.6776780941872858e-05,0,0
2756,2.4666789613547735e-05,0,0
2757,4.908634218736552e-05,0,0
2758,2.4820343242026865e-05,0,0
2759,9.520752064418048e-05,1,1
2760,6.0304984799586236e-05,1,0
2761,3.190853385603987e-05,0,0
2762,6.591431156266481e-05,1,1
2763,3.59519908670336e-05,0,0
2764,5.0850616389652714e-05,1,0
2765,7.462696521542966e-05,1,1
2766,2.4517434212611988e-05,0,0
2767,3.848291089525446e-05,0,0
2768,3.080126771237701e-05,0,0
2769,5.3476669563679025e-05,1,0
2770,3.869468127959408e-05,0,0
2771,2.2926989913685247e-05,0,0
2772,6.724281411152333e-05,1,1
2773,5.76403399463743e-05,1,0
2774,4.735465336125344e-05,0,0
2775,3.1147348636295646e-05,0,0
2776,5.0865502998931333e-05,1,0
2777,3.570063199731521e-05,0,0
2778,3.783163265325129e-05,0,0
2779,5.1509778131730855e-05,0,0
2780,2.471082189003937e-05,0,0
2781,3.810564157902263e-05,0,0
2782,2.791216320474632e-05,0,0
2783,2.9473434551618993e-05,0,0
2784,6.762515113223344e-05,1,1
2785,3.743577690329403e-05,0,0
2786,2.69238771579694e-05,0,0
2787,4.488019476411864e-05,1,0
2788,6.560204201377928e-05,0,1
2789,6.566730735357851e-05,1,1
2790,2.5398858269909397e-05,0,0
2791,3.365467637195252e-05,0,0
2792,4.703648664872162e-05,0,0
2793,3.669167563202791e-05,0,0
2794,5.0812624976970255e-05,1,0
2795,3.1918418244458735e-05,0,0
2796,8.43305024318397e-05,1,1
2797,5.05068019265309e-05,0,0
2798,3.9713006117381155e-05,0,0
2799,7.550610462203622e-05,1,1
2800,4.723334495793097e-05,0,0
2801,2.9247279599076137e-05,0,0
2802,6.28651469014585e-05,1,0
2803,4.311781231081113e-05,0,0
2804,4.412718044477515e-05,0,0
2805,6.094953278079629e-05,0,0
2806,3.751615440705791e-05,0,0
2807,5.9986530686728656e-05,0,0
2808,3.3402349799871445e-05,0,0
2809,3.182759610353969e-05,0,0
2810,4.361163519206457e-05,0,0
2811,3.1069219403434545e-05,0,0
2812,5.908230014028959e-05,1,0
2813,5.032401531934738e-05,1,0
2814,5.20199173479341e-05,1,0
2815,2.373948518652469e-05,0,0
2816,5.72690405533649e-05,1,0
2817,3.937224391847849e-05,0,0
2818,3.868938438245095e-05,0,0
2819,5.081602284917608e-05,0,0
2820,4.672661816584878e-05,0,0
2821,3.372407081769779e-05,0,0
2822,4.222065763315186e-05,0,0
2823,3.026278136530891e-05,0,0
2824,2.344015592825599e-05,0,0
2825,7.580420060548931e-05,1,1
2826,4.145505226915702e-05,0,0
2827,4.725221515400335e-05,0,0
2828,4.5003653212916106e-05,0,0
2829,4.304034519009292e-05,0,0
2830,4.958177305525169e-05,0,0
2831,3.686379568534903e-05,0,0
2832,4.8057016101665795e-05,0,0
2833,4.279115455574356e-05,0,0
2834,4.400785837788135e-05,0,0
2835,6.718866643495858e-05,1,1
2836,7.12865949026309e-05,1,1
2837,4.607763185049407e-05,0,0
2838,4.3125764932483435e-05,0,0
2839,4.255864769220352e-05,0,0
2840,5.1445720600895584e-05,0,0
2841,3.583986108424142e-05,0,0
2842,5.221991887083277e-05,1,0
2843,3.731804827111773e-05,0,0
2844,6.477164424723014e-05,1,1
2845,4.605849244398996e-05,0,0
2846,5.780364153906703e-05,0,0
2847,3.891133746947162e-05,0,0
2848,6.334944919217378e-05,1,0
2849,4.2536888940958306e-05,0,0
2850,3.2266030757455155e-05,0,0
2851,3.508545341901481e-05,0,0
2852,9.156762826023623e-05,1,1
2853,7.598928641527891e-05,1,1
2854,5.5585300287930295e-05,1,0
2855,3.8165831938385963e-05,0,0
2856,3.1709518225397915e-05,0,0
2857,3.65490595868323e-05,0,0
2858,3.5622546420199797e-05,0,0
2859,4.3769316107500345e-05,0,0
2860,3.929756712750532e-05,0,0
2861,6.751144246663898e-05,1,1
2862,2.8902173653477803e-05,0,0
2863,4.904260276816785e-05,0,0
2864,3.23038620990701e-05,0,0
2865,2.988898995681666e-05,0,0
2866,5.394611434894614e-05,0,0
2867,5.536159733310342e-05,1,0
2868,3.100500543951057e-05,0,0
2869,3.21119005093351e-05,0,0
2870,2.2378326320904307e-05,0,0
2871,4.782759060617536e-05,0,0
2872,3.2772823033155873e-05,0,0
2873,4.5239597966428846e-05,0,0
2874,6.50634101475589e-05,1,1
2875,3.312573244329542e-05,0,0
2876,7.994346378836781e-05,1,1
2877,5.7358352933079004e-05,1,0
2878,4.12088047596626e-05,0,0
2879,4.517452180152759e-05,0,0
2880,6.134809518698603e-05,1,0
2881,5.489283284987323e-05,0,0
2882,3.49733090843074e-05,0,0
2883,2.6606569008436054e-05,0,0
2884,6.194265733938664e-05,1,0
2885,2.779966962407343e-05,0,0
2886,4.045516834594309e-05,0,0
2887,3.589960397221148e-05,0,0
2888,3.713485784828663e-05,0,0
2889,4.3742933485191315e-05,1,0
2890,2.8524995286716148e-05,0,0
2891,3.101950278505683e-05,0,0
2892,2.975197094201576e-05,0,0
2893,2.9232556698843837e-05,0,0
2894,3.226316039217636e-05,0,0
2895,6.29656424280256e-05,1,0
2896,4.973691102350131e-05,0,0
2897,7.449871191056445e-05,1,1
2898,3.113035927526653e-05,0,0
2899,2.8067790481145494e-05,0,0
2900,2.3610657081007957e-05,0,0
2901,4.87909528601449e-05,0,0
2902,4.800728493137285e-05,0,0
2903,6.000111170578748e-05,0,0
2904,2.1489429855137132e-05,0,0
2905,4.885128510068171e-05,1,0
2906,5.001988756703213e-05,1,0
2907,2.5525299861328676e-05,0,0
2908,5.042429984314367e-05,0,0
2909,5.27258453075774e-05,0,0
2910,3.2461546652484685e-05,0,0
2911,4.8005629651015624e-05,0,0
2912,6.22283696429804e-05,0,0
2913,2.7584595954976976e-05,0,0
2914,2.6260880986228585e-05,0,0
2915,5.981437789159827e-05,1,0
2916,2.7787056751549244e-05,0,0
2917,4.966474079992622e-05,0,0
2918,3.926039789803326e-05,0,0
2919,2.4176077204174362e-05,0,0
2920,8.473221532767639e-05,1,1
2921,6.322657281998545e-05,1,0
2922,2.5305016606580466e-05,0,0
2923,6.0773250879719853e-05,1,0
2924,8.112962677842006e-05,1,1
2925,4.505528704612516e-05,0,0
2926,6.052778917364776e-05,1,0
2927,6.02925501880236e-05,1,0
2928,5.612795575871132e-05,1,0
2929,8.078684186330065e-05,1,1
2930,5.690360558219254e-05,0,0
2931,3.642708179540932e-05,0,0
2932,2.996190232806839e-05,0,0
2933,2.316138125024736e-05,0,0
2934,2.4010490960790776e-05,0,0
2935,3.776178346015513e-05,0,0
2936,2.44007860601414e-05,0,0
2937,8.589784556534141e-05,1,1
2938,8.474993228446692e-05,1,1
2939,5.695313302567229e-05,1,0
2940,3.296683280495927e-05,0,0
2941,5.770388452219777e-05,1,0
2942,3.877860217471607e-05,0,0
2943,4.784788688994013e-05,0,0
2944,5.1700288167921826e-05,1,0
2945,6.263935210881755e-05,1,0
2946,5.0638736865948886e-05,1,0
2947,6.938593287486583e-05,1,1
2948,3.9641818148083985e-05,0,0
2949,3.259752702433616e-05,0,0
2950,3.443883906584233e-05,0,0
2951,3.7606627302011475e-05,0,0
2952,6.957894947845489e-05,1,1
2953,3.857323827105574e-05,0,0
2954,1.951462218130473e-05,0,0
2955,3.512745024636388e-05,0,0
2956,2.065670196316205e-05,0,0
2957,4.492858352023177e-05,0,0
2958,4.099861689610407e-05,0,0
2959,3.0469656849163584e-05,0,0
2960,6.001885776640847e-05,1,0
2961,3.15904981107451e-05,0,0
2962,3.5229804780101404e-05,0,0
2963,3.4984303056262434e-05,0,0
2964,2.9282266041263938e-05,0,0
2965,2.672801201697439e-05,0,0
2966,4.988448927178979e-05,1,0
2967,6.303006375674158e-05,1,0
2968,0.0001608326710993424,0,1
2969,3.43941428582184e-05,0,0
2970,3.7826510379090905e-05,0,0
2971,3.877008202834986e-05,0,0
2972,3.039463445020374e-05,0,0
2973,3.4395627153571695e-05,0,0
2974,3.6163677577860653e-05,0,0
2975,9.561331535223871e-05,1,1
2976,3.9021495467750356e-05,0,0
2977,2.8889615350635722e-05,0,0
2978,3.4834280086215585e-05,0,0
2979,6.083725020289421e-05,0,0
2980,3.5263503377791494e-05,0,0
2981,0.00015285956033039838,0,1
2982,5.868297739652917e-05,0,0
2983,2.8682485208264552e-05,0,0
2984,5.5731055908836424e-05,1,0
2985,3.6752298910869285e-05,0,0
2986,2.545561801525764e-05,0,0
2987,2.7170346584171057e-05,0,0
2988,5.750371201429516e-05,0,0
2989,3.7663819966837764e-05,0,0
2990,4.6031884266994894e-05,0,0
2991,3.0506354960380122e-05,0,0
2992,2.936655073426664e-05,0,0
2993,3.480411760392599e-05,0,0
2994,4.442710633156821e-05,0,0
2995,7.045904931146652e-05,1,1
2996,4.1952669562306255e-05,0,0
2997,5.3654359362553805e-05,0,0
2998,7.958647620398551e-05,1,1
2999,4.141751560382545e-05,0,0
3000,3.461341839283705e-05,0,0
3001,4.755375994136557e-05,0,0
3002,2.4464414309477434e-05,0,0
3003,4.728222847916186e-05,1,0
3004,6.313066114671528e-05,0,0
3005,4.870149859925732e-05,0,0
3006,3.7218524084892124e-05,0,0
3007,8.071176125667989e-05,1,1
3008,3.173965524183586e-05,0,0
3009,5.842874452355318e-05,0,0
3010,4.368951704236679e-05,0,0
3011,3.917883077519946e-05,0,0
3012,4.016607999801636e-05,0,0
3013,3.152946737827733e-05,0,0
3014,4.588499359670095e-05,0,0
3015,3.0385204809135757e-05,0,0
3016,4.2647268855944276e-05,0,0
3017,5.2615137974498793e-05,1,0
3018,6.059150837245397e-05,1,0
3019,5.781457730336115e-05,0,0
3020,4.312635792302899e-05,0,0
3021,4.815249121747911e-05,0,0
3022,3.4887481888290495e-05,0,0
3023,7.833207200746983e-05,1,1
3024,2.9765851650154218e-05,0,0
3025,3.751296389964409e-05,0,0
3026,8.570024510845542e-05,1,1
3027,3.877249400829896e-05,0,0
3028,5.9212787164142355e-05,1,0
3029,2.6177329345955513e-05,0,0
3030,5.061776755610481e-05,1,0
3031,3.739996100193821e-05,0,0
3032,4.3973075662506744e-05,0,0
3033,3.693894177558832e-05,0,0
3034,2.869822310458403e-05,0,0
3035,5.08908269694075e-05,0,0
3036,5.5191641877172515e-05,0,0
3037,3.305869904579595e-05,0,0
3038,4.7794652346055955e-05,0,0
3039,3.778228347073309e-05,0,0
3040,3.321700933156535e-05,0,0
3041,2.88074224954471e-05,0,0
3042,4.677553806686774e-05,0,0
3043,6.053136894479394e-05,1,0
3044,5.027238148613833e-05,0,0
3045,4.356369026936591e-05,0,0
3046,5.005103230359964e-05,0,0
3047,2.773712549242191e-05,0,0
3048,3.272337562520988e-05,0,0
3049,4.891426215181127e-05,1,0
3050,3.115094295935705e-05,0,0
3051,5.3994153859093785e-05,0,0
3052,3.4779164707288146e-05,0,0
3053,4.253213046467863e-05,0,0
3054,5.930219776928425e-05,1,0
3055,1.823276761570014e-05,0,0
3056,2.921267514466308e-05,0,0
3057,5.26145267940592e-05,0,0
3058,2.957524520752486e-05,0,0
3059,6.463909812737256e-05,0,1
3060,7.771111995680258e-05,1,1
3061,2.4802207917673513e-05,0,0
3062,2.661325197550468e-05,0,0
3063,4.3519521568669006e-05,0,0
3064,5.994953608023934e-05,1,0
3065,5.4109736083773896e-05,0,0
3066,3.448674033279531e-05,0,0
3067,3.1312207283917814e-05,0,0
3068,7.957626803545281e-05,1,1
3069,2.7343054171069525e-05,0,0
3070,4.091433220310137e-05,0,0
3071,4.135677590966225e-05,0,0
3072,4.4041509681846946e-05,0,0
3073,3.812370414379984e-05,0,0
3074,7.214397192001343e-05,1,1
3075,3.929384547518566e-05,0,0
3076,2.835107261489611e-05,0,0
3077,3.649162681540474e-05,0,0
3078,3.4575707104522735e-05,0,0
3079,6.913390825502574e-05,1,1
3080,3.619158087531105e-05,0,0
3081,5.1388004067121074e-05,0,0
3082,7.681356510147452e-05,1,1
3083,3.5864297387888655e-05,0,0
3084,2.591227530501783e-05,0,0
3085,6.696829223074019e-05,0,1
3086,3.752962948055938e-05,0,0
3087,2.3732854970148765e-05,0,0
3088,4.8991350922733545e-05,0,0
3089,2.519196641515009e-05,0,0
3090,2.9294526029843837e-05,0,0
3091,2.8802223823731765e-05,0,0
3092,4.39360155723989e-05,0,0
3093,4.5279128244146705e-05,0,0
3094,4.643847933039069e-05,1,0
3095,6.655704783042893e-05,0,1
3096,5.0151975301560014e-05,0,0
3097,7.297676347661763e-05,1,1
3098,6.740094249835238e-05,1,1
3099,6.33549498161301e-05,1,0
3100,5.4477841331390664e-05,0,0
3101,3.2574553188169375e-05,0,0
3102,4.6520784962922335e-05,1,0
3103,3.222233499400318e-05,0,0
3104,6.995096919126809e-05,1,1
3105,3.1734783988213167e-05,0,0
3106,2.579790998424869e-05,0,0
3107,4.8028719902504236e-05,0,0
3108,4.885228554485366e-05,1,0
3109,2.9560116672655568e-05,0,0
3110,7.017535244813189e-05,1,1
3111,4.223844007356092e-05,0,0
3112,6.138379831099883e-05,1,0
3113,2.9587592507596128e-05,0,0
3114,7.436505984514952e-05,1,1
3115,3.0728049750905484e-05,0,0
3116,3.7346053431974724e-05,0,0
3117,3.8199468690436333e-05,0,0
3118,7.659460243303329e-05,1,1
3119,3.5241260775364935e-05,0,0
3120,2.5284787625423633e-05,0,0
3121,2.9385417292360216e-05,0,0
3122,5.04955169162713e-05,0,0
3123,4.3733103666454554e-05,0,0
3124,6.85819104546681e-05,1,1
3125,5.048846287536435e-05,0,0
3126,5.3364474297268316e-05,0,0
3127,4.268856719136238e-05,0,0
3128,3.918720904039219e-05,0,0
3129,3.140262924716808e-05,0,0
3130,2.8646860300796106e-05,0,0
3131,3.0044973755138926e-05,0,0
3132,2.9210734282969497e-05,0,0
3133,4.2137013224419206e-05,0,0
3134,5.981820140732452e-05,1,0
3135,4.1168481402564794e-05,0,0
3136,8.065613656071946e-05,1,1
3137,8.421568054473028e-05,1,1
3138,5.097674875287339e-05,0,0
3139,5.842830796609633e-05,0,0
3140,3.201052459189668e-05,0,0
3141,2.630823291838169e-05,0,0
3142,2.4079508875729516e-05,0,0
3143,3.6020683182869107e-05,0,0
3144,4.423561040312052e-05,0,0
3145,3.7118799809832126e-05,0,0
3146,2.9419525162666105e-05,0,0
3147,3.6700748751172796e-05,0,0
3148,4.1535342461429536e-05,0,0
3149,4.343697219155729e-05,0,0
3150,3.772856143768877e-05,0,0
3151,5.992926162434742e-05,0,0
3152,7.371933315880597e-05,1,1
3153,3.0449311452684924e-05,0,0
3154,4.565366543829441e-05,1,0
3155,4.520060610957444e-05,0,0
3156,3.598724288167432e-05,0,0
3157,2.747510006884113e-05,0,0
3158,7.494378951378167e-05,1,1
3159,3.7590678402921185e-05,0,0
3160,5.84714871365577e-05,1,0
3161,4.9057223804993555e-05,1,0
3162,3.37174060405232e-05,0,0
3163,6.748488522134721e-05,0,1
3164,5.700652764062397e-05,0,0
3165,6.200467032613233e-05,1,0
3166,6.299796950770542e-05,1,0
3167,3.025239857379347e-05,0,0
3168,2.5699737307149917e-05,0,0
3169,4.2060622945427895e-05,0,0
3170,3.2628406188450754e-05,0,0
3171,7.346612255787477e-05,1,1
3172,4.59779221273493e-05,0,0
3173,3.946821016143076e-05,0,0
3174,3.613772423705086e-05,0,0
3175,5.2012328524142504e-05,1,0
3176,5.079085167380981e-05,0,0
3177,4.294767131796107e-05,0,0
3178,4.2310188291594386e-05,0,0
3179,5.566351683228277e-05,1,0
3180,2.70066229859367e-05,0,0
3181,3.4419681469444185e-05,0,0
3182,0.00011660355812637135,1,1
3183,4.4461889046942815e-05,0,0
3184,0.00012036244152113795,1,1
3185,4.763383913086727e-05,1,0
3186,3.13967902911827e-05,0,0
3187,3.1469520763494074e-05,0,0
3188,6.009130083839409e-05,1,0
3189,3.091927646892145e-05,0,0
3190,6.384210428223014e-05,0,0
3191,5.360366776585579e-05,0,0
3192,4.3893855036003515e-05,1,0
3193,3.2372368877986446e-05,0,0
3194,3.491896131890826e-05,0,0
3195,3.0096503905951977e-05,0,0
3196,4.824384086532518e-05,0,0
3197,8.077528764260933e-05,1,1
3198,2.7286178010399453e-05,0,0
3199,3.499153899610974e-05,0,0
3200,5.0429498514859006e-05,0,0
3201,5.223944754106924e-05,0,0
3202,3.994784128735773e-05,0,0
3203,3.320941323181614e-05,0,0
3204,4.0904466004576534e-05,0,0
3205,3.243176615796983e-05,0,0
3206,3.4955191949848086e-05,0,0
3207,3.584799560485408e-05,1,0
3208,0.00017708036466501653,0,1
3209,4.1889310523401946e-05,0,0
3210,3.8887861592229456e-05,0,0
3211,6.105798820499331e-05,1,0
3212,3.395696694497019e-05,0,0
3213,2.6664187316782773e-05,0,0
3214,6.26719556748867e-05,1,0
3215,4.5425957068800926e-05,0,0
3216,2.199056871177163e-05,0,0
3217,6.59158977214247e-05,1,1
3218,2.8196553103043698e-05,0,0
3219,3.255731280660257e-05,0,0
3220,7.133563485695049e-05,1,1
3221,4.358567457529716e-05,0,0
3222,7.821701001375914e-05,1,1
3223,2.9245667974464595e-05,0,0
3224,5.593330570263788e-05,1,0
3225,3.552875932655297e-05,0,0
3226,4.699370401795022e-05,0,0
3227,5.6986358686117455e-05,0,0
3228,7.490313873859122e-05,1,1
3229,4.265275129000656e-05,0,0
3230,6.951899558771402e-05,1,1
3231,3.075158019782975e-05,0,0
3232,4.302193337935023e-05,0,0
3233,5.927890742896125e-05,1,0
3234,4.8583631723886356e-05,1,0
3235,3.6072346119908616e-05,0,0
3236,3.622706208261661e-05,0,0
3237,5.900838732486591e-05,1,0
3238,3.4335571399424225e-05,0,0
3239,2.4022509023780003e-05,0,0
3240,5.2106945076957345e-05,1,0
3241,8.01719943410717e-05,1,1
3242,6.185468373587355e-05,1,0
3243,5.8478108257986605e-05,1,0
3244,2.9329434255487286e-05,0,0
3245,3.448240022407845e-05,0,0
3246,2.928652975242585e-05,0,0
3247,3.680620648083277e-05,0,0
3248,6.52867165626958e-05,1,1
3249,3.21405241265893e-05,0,0
3250,2.563862653914839e-05,0,0
3251,5.192610842641443e-05,0,0
3252,3.361235576448962e-05,0,0
3253,4.039646955789067e-05,0,0
3254,9.570128167979419e-05,1,1
3255,4.076992263435386e-05,0,0
3256,3.993214340880513e-05,0,0
3257,4.174683999735862e-05,0,0
3258,5.200623854761943e-05,1,0
3259,5.390888691181317e-05,0,0
3260,4.8844867706066e-05,0,0
3261,3.0749288271181285e-05,0,0
3262,4.367845758679323e-05,0,0
3263,4.443564830580726e-05,0,0
3264,2.8747299438691698e-05,0,0
3265,5.370947110350244e-05,0,0
3266,5.9513753512874246e-05,0,0
3267,5.4128624469740316e-05,1,0
3268,3.851971996482462e-05,0,0
3269,4.4715645344695076e-05,0,0
3270,5.413801409304142e-05,0,0
3271,5.562980004469864e-05,1,0
3272,7.854036084609106e-05,1,1
3273,2.971268622786738e-05,0,0
3274,4.989210719941184e-05,0,0
3275,8.240151510108262e-05,1,1
3276,4.175229696556926e-05,0,0
3277,3.8580714317504317e-05,0,0
3278,2.8845350243500434e-05,0,0
3279,3.247815038776025e-05,0,0
3280,6.055916310288012e-05,0,0
3281,4.657945828512311e-05,1,0
